 Waveform Sampling 
 
 Durata: 12325
 Numero di punti 500
 Tempo di campionamento (in microsecondi 24.65
 
139 , 2603 , 2.99 , 3426.35
140 , 2584 , 2.97 , 3451.00
141 , 2569 , 2.95 , 3475.65
142 , 2551 , 2.93 , 3500.30
143 , 2534 , 2.91 , 3524.95
144 , 2508 , 2.88 , 3549.60
145 , 2490 , 2.86 , 3574.25
146 , 2474 , 2.84 , 3598.90
147 , 2446 , 2.81 , 3623.55
148 , 2431 , 2.79 , 3648.20
149 , 2404 , 2.76 , 3672.85
150 , 2383 , 2.74 , 3697.50
151 , 2360 , 2.71 , 3722.15
152 , 2339 , 2.68 , 3746.80
153 , 2320 , 2.66 , 3771.45
154 , 2292 , 2.63 , 3796.10
155 , 2270 , 2.61 , 3820.75
156 , 2245 , 2.58 , 3845.40
157 , 2219 , 2.55 , 3870.05
158 , 2193 , 2.52 , 3894.70
159 , 2176 , 2.50 , 3919.35
160 , 2150 , 2.47 , 3944.00
161 , 2122 , 2.44 , 3968.65
162 , 2099 , 2.41 , 3993.30
163 , 2078 , 2.39 , 4017.95
164 , 2061 , 2.37 , 4042.60
165 , 2034 , 2.33 , 4067.25
166 , 2010 , 2.31 , 4091.90
167 , 1981 , 2.27 , 4116.55
168 , 1962 , 2.25 , 4141.20
169 , 1947 , 2.23 , 4165.85
170 , 1920 , 2.20 , 4190.50
171 , 1901 , 2.18 , 4215.15
172 , 1885 , 2.16 , 4239.80
173 , 1868 , 2.14 , 4264.45
174 , 1845 , 2.12 , 4289.10
175 , 1829 , 2.10 , 4313.75
176 , 1808 , 2.08 , 4338.40
177 , 1794 , 2.06 , 4363.05
178 , 1786 , 2.05 , 4387.70
179 , 1772 , 2.03 , 4412.35
180 , 1755 , 2.01 , 4437.00
181 , 1741 , 2.00 , 4461.65
182 , 1729 , 1.98 , 4486.30
183 , 1721 , 1.98 , 4510.95
184 , 1715 , 1.97 , 4535.60
185 , 1701 , 1.95 , 4560.25
186 , 1695 , 1.95 , 4584.90
187 , 1690 , 1.94 , 4609.55
188 , 1682 , 1.93 , 4634.20
189 , 1676 , 1.92 , 4658.85
190 , 1680 , 1.93 , 4683.50
191 , 1678 , 1.93 , 4708.15
192 , 1676 , 1.92 , 4732.80
193 , 1678 , 1.93 , 4757.45
194 , 1679 , 1.93 , 4782.10
195 , 1683 , 1.93 , 4806.75
196 , 1685 , 1.93 , 4831.40
197 , 1695 , 1.95 , 4856.05
198 , 1696 , 1.95 , 4880.70
199 , 1705 , 1.96 , 4905.35
200 , 1718 , 1.97 , 4930.00
201 , 1728 , 1.98 , 4954.65
202 , 1735 , 1.99 , 4979.30
203 , 1743 , 2.00 , 5003.95
204 , 1758 , 2.02 , 5028.60
205 , 1778 , 2.04 , 5053.25
206 , 1793 , 2.06 , 5077.90
207 , 1803 , 2.07 , 5102.55
208 , 1821 , 2.09 , 5127.20
209 , 1837 , 2.11 , 5151.85
210 , 1857 , 2.13 , 5176.50
211 , 1872 , 2.15 , 5201.15
212 , 1893 , 2.17 , 5225.80
213 , 1918 , 2.20 , 5250.45
214 , 1932 , 2.22 , 5275.10
215 , 1951 , 2.24 , 5299.75
216 , 1976 , 2.27 , 5324.40
217 , 2001 , 2.30 , 5349.05
