 Waveform Sampling 
 
 Durata: 12324
 Numero di punti 500
 Tempo di campionamento (in microsecondi 24.65
 
334 , 2717 , 3.12 , 8232.43
335 , 2697 , 3.10 , 8257.08
336 , 2679 , 3.07 , 8281.73
337 , 2668 , 3.06 , 8306.38
338 , 2647 , 3.04 , 8331.02
339 , 2629 , 3.02 , 8355.67
340 , 2616 , 3.00 , 8380.32
341 , 2601 , 2.99 , 8404.97
342 , 2589 , 2.97 , 8429.62
343 , 2577 , 2.96 , 8454.26
344 , 2552 , 2.93 , 8478.91
345 , 2539 , 2.91 , 8503.56
346 , 2517 , 2.89 , 8528.21
347 , 2508 , 2.88 , 8552.86
348 , 2492 , 2.86 , 8577.50
349 , 2474 , 2.84 , 8602.15
350 , 2461 , 2.82 , 8626.80
351 , 2443 , 2.80 , 8651.45
352 , 2428 , 2.79 , 8676.10
353 , 2407 , 2.76 , 8700.74
354 , 2389 , 2.74 , 8725.39
355 , 2376 , 2.73 , 8750.04
356 , 2363 , 2.71 , 8774.69
357 , 2353 , 2.70 , 8799.34
358 , 2339 , 2.68 , 8823.98
359 , 2317 , 2.66 , 8848.63
360 , 2302 , 2.64 , 8873.28
361 , 2285 , 2.62 , 8897.93
362 , 2272 , 2.61 , 8922.58
363 , 2256 , 2.59 , 8947.22
364 , 2245 , 2.58 , 8971.87
365 , 2223 , 2.55 , 8996.52
366 , 2209 , 2.54 , 9021.17
367 , 2196 , 2.52 , 9045.82
368 , 2176 , 2.50 , 9070.46
369 , 2158 , 2.48 , 9095.11
370 , 2139 , 2.46 , 9119.76
371 , 2122 , 2.44 , 9144.41
372 , 2116 , 2.43 , 9169.06
373 , 2094 , 2.40 , 9193.70
374 , 2080 , 2.39 , 9218.35
375 , 2075 , 2.38 , 9243.00
376 , 2053 , 2.36 , 9267.65
377 , 2031 , 2.33 , 9292.30
378 , 2025 , 2.32 , 9316.94
379 , 2003 , 2.30 , 9341.59
380 , 1994 , 2.29 , 9366.24
381 , 1970 , 2.26 , 9390.89
382 , 1945 , 2.23 , 9415.54
383 , 1940 , 2.23 , 9440.18
384 , 1929 , 2.21 , 9464.83
385 , 1907 , 2.19 , 9489.48
386 , 1894 , 2.17 , 9514.13
387 , 1878 , 2.16 , 9538.78
388 , 1863 , 2.14 , 9563.42
389 , 1851 , 2.12 , 9588.07
390 , 1838 , 2.11 , 9612.72
391 , 1818 , 2.09 , 9637.37
392 , 1791 , 2.06 , 9662.02
393 , 1781 , 2.04 , 9686.66
394 , 1768 , 2.03 , 9711.31
395 , 1757 , 2.02 , 9735.96
396 , 1735 , 1.99 , 9760.61
397 , 1721 , 1.98 , 9785.26
398 , 1700 , 1.95 , 9809.90
399 , 1688 , 1.94 , 9834.55
400 , 1674 , 1.92 , 9859.20
401 , 1686 , 1.94 , 9883.85
402 , 1702 , 1.95 , 9908.50
403 , 1719 , 1.97 , 9933.14
404 , 1736 , 1.99 , 9957.79
405 , 1749 , 2.01 , 9982.44
406 , 1767 , 2.03 , 10007.09
407 , 1783 , 2.05 , 10031.74
408 , 1800 , 2.07 , 10056.38
409 , 1810 , 2.08 , 10081.03
410 , 1828 , 2.10 , 10105.68
411 , 1842 , 2.11 , 10130.33
412 , 1859 , 2.13 , 10154.98
413 , 1876 , 2.15 , 10179.62
414 , 1891 , 2.17 , 10204.27
415 , 1908 , 2.19 , 10228.92
416 , 1932 , 2.22 , 10253.57
417 , 1936 , 2.22 , 10278.22
418 , 1951 , 2.24 , 10302.86
419 , 1974 , 2.27 , 10327.51
420 , 1991 , 2.29 , 10352.16
421 , 2007 , 2.30 , 10376.81
422 , 2018 , 2.32 , 10401.46
423 , 2035 , 2.34 , 10426.10
424 , 2049 , 2.35 , 10450.75
425 , 2064 , 2.37 , 10475.40
426 , 2081 , 2.39 , 10500.05
427 , 2097 , 2.41 , 10524.70
428 , 2107 , 2.42 , 10549.34
429 , 2127 , 2.44 , 10573.99
430 , 2142 , 2.46 , 10598.64
431 , 2158 , 2.48 , 10623.29
432 , 2169 , 2.49 , 10647.94
433 , 2195 , 2.52 , 10672.58
434 , 2206 , 2.53 , 10697.23
435 , 2223 , 2.55 , 10721.88
436 , 2246 , 2.58 , 10746.53
437 , 2261 , 2.60 , 10771.18
438 , 2273 , 2.61 , 10795.82
439 , 2280 , 2.62 , 10820.47
440 , 2300 , 2.64 , 10845.12
441 , 2315 , 2.66 , 10869.77
442 , 2338 , 2.68 , 10894.42
443 , 2346 , 2.69 , 10919.06
444 , 2360 , 2.71 , 10943.71
445 , 2374 , 2.72 , 10968.36
446 , 2396 , 2.75 , 10993.01
447 , 2410 , 2.77 , 11017.66
